id,pair_id,class,description,block,length,head_ver,tail_ver,polyline
1714,1713.0,1,二级route 325's segment,[20],660.7552705043602,276,220,"[[110.344327, 19.98614989041096], [110.344327, 19.98602], [110.344271, 19.985894], [110.344249, 19.985751], [110.344397, 19.984653], [110.344484, 19.984128], [110.344527, 19.98385], [110.344553, 19.983615], [110.344666, 19.982491], [110.344614, 19.982357], [110.343863, 19.982279], [110.343728, 19.982261], [110.342934, 19.982183], [110.342687, 19.982127], [110.342457, 19.982049], [110.34240658762887, 19.982049]]"
1715,1716.0,1,二级route 326's segment,[2],212.69712227953553,475,99,"[[110.29516960000008, 20.015194200000064], [110.295263, 20.013306], [110.295263, 20.01328340715373]]"
1716,1715.0,1,二级route 326's segment,[2],212.69712227953553,99,475,"[[110.295263, 20.01328340715373], [110.295263, 20.013306], [110.29516960000008, 20.015194200000064]]"
1717,1718.0,1,二级route 327's segment,[18],356.3918230380564,710,27,"[[110.33875, 19.984687], [110.341915, 19.985881]]"
1718,1717.0,1,二级route 327's segment,[18],356.3918230380564,27,710,"[[110.341915, 19.985881], [110.33875, 19.984687]]"
1719,1720.0,1,二级route 328's segment,[22],470.0595320263884,253,721,"[[110.37928399157303, 19.982504], [110.379193, 19.982504], [110.379128, 19.98247], [110.379036, 19.982435], [110.378681, 19.982279], [110.378589, 19.982222], [110.378542, 19.982144], [110.378472, 19.981957], [110.37842, 19.981914], [110.377561, 19.98158], [110.376671, 19.981241], [110.375929, 19.980968], [110.375742, 19.980898], [110.375308, 19.980734]]"
1720,1719.0,1,二级route 328's segment,[22],470.0595320263884,721,253,"[[110.375308, 19.980734], [110.375742, 19.980898], [110.375929, 19.980968], [110.376671, 19.981241], [110.377561, 19.98158], [110.37842, 19.981914], [110.378472, 19.981957], [110.378542, 19.982144], [110.378589, 19.982222], [110.378681, 19.982279], [110.379036, 19.982435], [110.379128, 19.98247], [110.379193, 19.982504], [110.37928399157303, 19.982504]]"
1721,1722.0,1,二级route 329's segment,[13],294.58913114244365,302,697,"[[110.323013, 20.013186], [110.32336100000005, 20.013220100000023], [110.32356150000005, 20.01330280000003], [110.32568960000005, 20.013991300000054]]"
1722,1721.0,1,二级route 329's segment,[13],294.58913114244365,697,302,"[[110.32568960000005, 20.013991300000054], [110.32356150000005, 20.01330280000003], [110.32336100000005, 20.013220100000023], [110.323013, 20.013186]]"
1723,1724.0,1,二级route 329's segment,[13],405.77008676866603,697,517,"[[110.32568960000005, 20.013991300000054], [110.32568960000005, 20.013991300000054], [110.32709610000008, 20.014446300000042], [110.32936180000003, 20.015179200000045]]"
1724,1723.0,1,二级route 329's segment,[13],405.77008676866603,517,697,"[[110.32936180000003, 20.015179200000045], [110.32709610000008, 20.014446300000042], [110.32568960000005, 20.013991300000054], [110.32568960000005, 20.013991300000054]]"
1725,1726.0,1,二级route 329's segment,[13],284.8780363149193,517,520,"[[110.32936180000003, 20.015179200000045], [110.32936180000003, 20.015179200000045], [110.32982980000004, 20.01533090000005], [110.33187749693204, 20.016164424838063]]"
1726,1725.0,1,二级route 329's segment,[13],284.8780363149193,520,517,"[[110.33187749693204, 20.016164424838063], [110.32982980000004, 20.01533090000005], [110.32936180000003, 20.015179200000045], [110.32936180000003, 20.015179200000045]]"
1727,1728.0,1,二级route 329's segment,[13],370.78851031975273,520,10,"[[110.33187749693204, 20.016164424838063], [110.335134, 20.01749]]"
1728,1727.0,1,二级route 329's segment,[13],370.78851031975273,10,520,"[[110.335134, 20.01749], [110.33187749693204, 20.016164424838063]]"
1729,1730.0,1,二级route 330's segment,[5],665.1134418072825,10,535,"[[110.335134, 20.01749], [110.33521860000003, 20.019420900000068], [110.33836840000005, 20.022184200000037]]"
1730,1729.0,1,二级route 330's segment,[5],665.1134418072825,535,10,"[[110.33836840000005, 20.022184200000037], [110.33521860000003, 20.019420900000068], [110.335134, 20.01749]]"
1731,1732.0,1,二级route 330's segment,[5],475.53857715491637,535,381,"[[110.33836840000005, 20.022184200000037], [110.33836840000005, 20.022184200000037], [110.34147010000005, 20.025314200000036]]"
1732,1731.0,1,二级route 330's segment,[5],475.53857715491637,381,535,"[[110.34147010000005, 20.025314200000036], [110.33836840000005, 20.022184200000037], [110.33836840000005, 20.022184200000037]]"
1733,1734.0,1,二级route 331's segment,[17],290.4980834608593,618,577,"[[110.28522640000007, 19.98233030000007], [110.28520000000005, 19.98271040000004], [110.28506700000004, 19.984938500000066]]"
1734,1733.0,1,二级route 331's segment,[17],290.4980834608593,577,618,"[[110.28506700000004, 19.984938500000066], [110.28520000000005, 19.98271040000004], [110.28522640000007, 19.98233030000007]]"
1735,1736.0,1,二级route 331's segment,[17],251.21595326759765,577,534,"[[110.28506700000004, 19.984938500000066], [110.28506700000004, 19.984938500000066], [110.28504030000006, 19.98719760000007]]"
1736,1735.0,1,二级route 331's segment,[17],251.21595326759765,534,577,"[[110.28504030000006, 19.98719760000007], [110.28506700000004, 19.984938500000066], [110.28506700000004, 19.984938500000066]]"
1737,1738.0,1,二级route 331's segment,[17],241.61002127358324,534,708,"[[110.28504030000006, 19.98719760000007], [110.28504030000006, 19.98719760000007], [110.28501570000005, 19.989275400000064], [110.28501350000006, 19.98937030000003]]"
1738,1737.0,1,二级route 331's segment,[17],241.61002127358324,708,534,"[[110.28501350000006, 19.98937030000003], [110.28501570000005, 19.989275400000064], [110.28504030000006, 19.98719760000007], [110.28504030000006, 19.98719760000007]]"
1739,1740.0,1,二级route 331's segment,[17],485.9752568259796,708,631,"[[110.28501350000006, 19.98937030000003], [110.28501350000006, 19.98937030000003], [110.28496760000003, 19.99138080000007], [110.28491500000008, 19.993739800000025]]"
1740,1739.0,1,二级route 331's segment,[17],485.9752568259796,631,708,"[[110.28491500000008, 19.993739800000025], [110.28496760000003, 19.99138080000007], [110.28501350000006, 19.98937030000003], [110.28501350000006, 19.98937030000003]]"
1741,1742.0,1,二级route 331's segment,[17],236.25101429235062,631,126,"[[110.28491500000008, 19.993739800000025], [110.28491500000008, 19.993739800000025], [110.28487540000005, 19.995492300000034], [110.28486305459973, 19.99586388030548]]"
1742,1741.0,1,二级route 331's segment,[17],236.25101429235062,126,631,"[[110.28486305459973, 19.99586388030548], [110.28487540000005, 19.995492300000034], [110.28491500000008, 19.993739800000025], [110.28491500000008, 19.993739800000025]]"
1743,1744.0,1,二级route 332's segment,[10],181.86418538322715,151,634,"[[110.28487432663036, 19.996046324403377], [110.28489130000004, 19.996162300000048], [110.28487210000004, 19.99669270000005], [110.28485280000008, 19.99722730000003], [110.28483640000003, 19.997679900000048]]"
1744,1743.0,1,二级route 332's segment,[10],181.86418538322715,634,151,"[[110.28483640000003, 19.997679900000048], [110.28485280000008, 19.99722730000003], [110.28487210000004, 19.99669270000005], [110.28489130000004, 19.996162300000048], [110.28487432663036, 19.996046324403377]]"
1745,1746.0,1,二级route 332's segment,[10],406.66748295593595,634,286,"[[110.28483640000003, 19.997679900000048], [110.28483640000003, 19.997679900000048], [110.28482520000007, 19.999350900000035], [110.28492380000007, 20.000002300000073], [110.28517920494323, 20.001308696284426]]"
1746,1745.0,1,二级route 332's segment,[10],406.66748295593595,286,634,"[[110.28517920494323, 20.001308696284426], [110.28492380000007, 20.000002300000073], [110.28482520000007, 19.999350900000035], [110.28483640000003, 19.997679900000048], [110.28483640000003, 19.997679900000048]]"
1747,1748.0,1,二级route 333's segment,[4],330.70656784590705,425,309,"[[110.33528, 20.03388], [110.33521660000004, 20.033488500000043], [110.33408500000003, 20.031139800000073]]"
1748,1747.0,1,二级route 333's segment,[4],330.70656784590705,309,425,"[[110.33408500000003, 20.031139800000073], [110.33521660000004, 20.033488500000043], [110.33528, 20.03388]]"
1749,1750.0,1,二级route 333's segment,[4],20.466839817492286,309,712,"[[110.33408500000003, 20.031139800000073], [110.33408500000003, 20.031139800000073], [110.33400640000004, 20.030971200000078]]"
1750,1749.0,1,二级route 333's segment,[4],20.466839817492286,712,309,"[[110.33400640000004, 20.030971200000078], [110.33408500000003, 20.031139800000073], [110.33408500000003, 20.031139800000073]]"
1751,1752.0,1,二级route 333's segment,[4],640.601683749915,712,230,"[[110.33400640000004, 20.030971200000078], [110.33400640000004, 20.030971200000078], [110.33394220000004, 20.03083350000004], [110.33286020000004, 20.029273600000078], [110.33253300000008, 20.028871400000025], [110.33213500000006, 20.028515000000038], [110.33012220000008, 20.027018800000075], [110.32984469748355, 20.026842644640812]]"
1752,1751.0,1,二级route 333's segment,[4],640.601683749915,230,712,"[[110.32984469748355, 20.026842644640812], [110.33012220000008, 20.027018800000075], [110.33213500000006, 20.028515000000038], [110.33253300000008, 20.028871400000025], [110.33286020000004, 20.029273600000078], [110.33394220000004, 20.03083350000004], [110.33400640000004, 20.030971200000078], [110.33400640000004, 20.030971200000078]]"
1753,1754.0,1,二级route 334's segment,[2],494.5257592511567,214,650,"[[110.32953538396524, 20.026646277220596], [110.32924720000007, 20.026463300000056], [110.32716590000008, 20.024960400000065], [110.32578570000005, 20.023933200000055]]"
1754,1753.0,1,二级route 334's segment,[2],494.5257592511567,650,214,"[[110.32578570000005, 20.023933200000055], [110.32716590000008, 20.024960400000065], [110.32924720000007, 20.026463300000056], [110.32953538396524, 20.026646277220596]]"
1755,1756.0,1,二级route 334's segment,[2],47.11083879116677,650,300,"[[110.32578570000005, 20.023933200000055], [110.32578570000005, 20.023933200000055], [110.32561920000008, 20.02380930000005], [110.32542650000006, 20.023677200000076]]"
1756,1755.0,1,二级route 334's segment,[2],47.11083879116677,300,650,"[[110.32542650000006, 20.023677200000076], [110.32561920000008, 20.02380930000005], [110.32578570000005, 20.023933200000055], [110.32578570000005, 20.023933200000055]]"
1757,1758.0,1,二级route 335's segment,[15],228.75348812409462,139,586,"[[110.36666780000003, 20.006224973245033], [110.36666780000003, 20.006230000000027], [110.36666420000007, 20.008282200000064]]"
1758,1757.0,1,二级route 335's segment,[15],228.75348812409462,586,139,"[[110.36666420000007, 20.008282200000064], [110.36666780000003, 20.006230000000027], [110.36666780000003, 20.006224973245033]]"
1759,1760.0,1,二级route 335's segment,[15],408.35277912583825,586,598,"[[110.36666420000007, 20.008282200000064], [110.36666420000007, 20.008282200000064], [110.36665790000008, 20.011954600000035]]"
1760,1759.0,1,二级route 335's segment,[15],408.35277912583825,598,586,"[[110.36665790000008, 20.011954600000035], [110.36666420000007, 20.008282200000064], [110.36666420000007, 20.008282200000064]]"
1761,1762.0,1,二级route 336's segment,[21],137.9675461664237,615,136,"[[110.36665830000005, 20.004845200000045], [110.36666680000003, 20.006082400000036], [110.36666682402509, 20.00608594609871]]"
1762,1761.0,1,二级route 336's segment,[21],137.9675461664237,136,615,"[[110.36666682402509, 20.00608594609871], [110.36666680000003, 20.006082400000036], [110.36665830000005, 20.004845200000045]]"
1763,1764.0,1,二级route 337's segment,[15],230.05828216601827,722,714,"[[110.36927240449697, 20.006294303700358], [110.36930030000003, 20.006318900000064], [110.37093280000006, 20.00738690000004], [110.37076, 20.007409]]"
1764,1763.0,1,二级route 337's segment,[15],230.05828216601827,714,722,"[[110.37076, 20.007409], [110.37093280000006, 20.00738690000004], [110.36930030000003, 20.006318900000064], [110.36927240449697, 20.006294303700358]]"
1765,1766.0,1,二级route 338's segment,[21],177.86204612367214,603,616,"[[110.36529150000008, 20.003569700000025], [110.36567420000007, 20.003859600000066], [110.36587780000004, 20.003984100000036], [110.36666490000006, 20.00451320000003]]"
1766,1765.0,1,二级route 338's segment,[21],177.86204612367214,616,603,"[[110.36666490000006, 20.00451320000003], [110.36587780000004, 20.003984100000036], [110.36567420000007, 20.003859600000066], [110.36529150000008, 20.003569700000025]]"
1767,1768.0,1,二级route 338's segment,[21],311.5643402485477,616,137,"[[110.36666490000006, 20.00451320000003], [110.36666490000006, 20.00451320000003], [110.36748760000008, 20.005066200000055], [110.36799150000003, 20.00543670000003], [110.36839370000008, 20.005702900000028], [110.36898570000007, 20.00611310000006], [110.3690702809465, 20.00616838959408]]"
1768,1767.0,1,二级route 338's segment,[21],311.5643402485477,137,616,"[[110.3690702809465, 20.00616838959408], [110.36898570000007, 20.00611310000006], [110.36839370000008, 20.005702900000028], [110.36799150000003, 20.00543670000003], [110.36748760000008, 20.005066200000055], [110.36666490000006, 20.00451320000003], [110.36666490000006, 20.00451320000003]]"
1769,1770.0,1,二级route 339's segment,[14],302.61330920440616,523,700,"[[110.34583200000004, 20.011460800000076], [110.34586880000008, 20.011797400000045], [110.34594210000007, 20.01417950000008]]"
1770,1769.0,1,二级route 339's segment,[14],302.61330920440616,700,523,"[[110.34594210000007, 20.01417950000008], [110.34586880000008, 20.011797400000045], [110.34583200000004, 20.011460800000076]]"
1771,1772.0,1,二级route 339's segment,[14],323.6103604787411,700,80,"[[110.34594210000007, 20.01417950000008], [110.34594210000007, 20.01417950000008], [110.34607250000006, 20.016962000000046], [110.34607025058123, 20.0170870837539]]"
1772,1771.0,1,二级route 339's segment,[14],323.6103604787411,80,700,"[[110.34607025058123, 20.0170870837539], [110.34607250000006, 20.016962000000046], [110.34594210000007, 20.01417950000008], [110.34594210000007, 20.01417950000008]]"
1773,1774.0,1,二级route 340's segment,[5],339.974052767556,93,343,"[[110.3460701543043, 20.017307144866923], [110.34607020000006, 20.017326200000024], [110.34607040000004, 20.017448900000044], [110.34606980000008, 20.017594400000075], [110.34612020000004, 20.01899320000008], [110.34623020000005, 20.020359900000027]]"
1774,1773.0,1,二级route 340's segment,[5],339.974052767556,343,93,"[[110.34623020000005, 20.020359900000027], [110.34612020000004, 20.01899320000008], [110.34606980000008, 20.017594400000075], [110.34607040000004, 20.017448900000044], [110.34607020000006, 20.017326200000024], [110.3460701543043, 20.017307144866923]]"
1775,1776.0,1,二级route 340's segment,[5],121.45506080638172,343,382,"[[110.34623020000005, 20.020359900000027], [110.34623020000005, 20.020359900000027], [110.34646220000003, 20.021430200000065]]"
1776,1775.0,1,二级route 340's segment,[5],121.45506080638172,382,343,"[[110.34646220000003, 20.021430200000065], [110.34623020000005, 20.020359900000027], [110.34623020000005, 20.020359900000027]]"
1777,1778.0,1,二级route 341's segment,[12],380.2200019362883,288,641,"[[110.30249960451864, 20.001241], [110.30249740000006, 19.997821600000076]]"
1778,1777.0,1,二级route 341's segment,[12],380.2200019362883,641,288,"[[110.30249740000006, 19.997821600000076], [110.30249960451864, 20.001241]]"
1779,1780.0,1,二级route 342's segment,[11],532.4601618934644,723,291,"[[110.30275170000006, 20.006114600000057], [110.30249970000007, 20.00138910000005], [110.30249970000007, 20.001332]]"
1780,1779.0,1,二级route 342's segment,[11],532.4601618934644,291,723,"[[110.30249970000007, 20.001332], [110.30249970000007, 20.00138910000005], [110.30275170000006, 20.006114600000057]]"
1781,1782.0,1,二级route 343's segment,[4],226.6049765966042,388,233,"[[110.35847770000005, 20.038344800000072], [110.35880190000007, 20.03828660000006], [110.35975040000007, 20.038107800000045], [110.36040490000006, 20.03801770000008], [110.36055320000004, 20.038023900000052], [110.36060851701927, 20.038049816656947]]"
1782,1781.0,1,二级route 343's segment,[4],226.6049765966042,233,388,"[[110.36060851701927, 20.038049816656947], [110.36055320000004, 20.038023900000052], [110.36040490000006, 20.03801770000008], [110.35975040000007, 20.038107800000045], [110.35880190000007, 20.03828660000006], [110.35847770000005, 20.038344800000072]]"
1783,1784.0,1,二级route 344's segment,[6],269.3381151423232,251,393,"[[110.36070162378927, 20.038065806364575], [110.36079020000007, 20.03805120000005], [110.36089080000006, 20.038063800000042], [110.36126920000005, 20.038109100000053], [110.36325600000005, 20.038365200000055]]"
1784,1783.0,1,二级route 344's segment,[6],269.3381151423232,393,251,"[[110.36325600000005, 20.038365200000055], [110.36126920000005, 20.038109100000053], [110.36089080000006, 20.038063800000042], [110.36079020000007, 20.03805120000005], [110.36070162378927, 20.038065806364575]]"
1785,1786.0,1,二级route 344's segment,[6],599.6938872772505,393,414,"[[110.36325600000005, 20.038365200000055], [110.36325600000005, 20.038365200000055], [110.36494300000005, 20.038564400000052], [110.36763660000004, 20.038937000000043], [110.36805340000008, 20.038968300000032], [110.36835360000005, 20.038921300000037], [110.36892140000005, 20.03875320000004]]"
1786,1785.0,1,二级route 344's segment,[6],599.6938872772505,414,393,"[[110.36892140000005, 20.03875320000004], [110.36835360000005, 20.038921300000037], [110.36805340000008, 20.038968300000032], [110.36763660000004, 20.038937000000043], [110.36494300000005, 20.038564400000052], [110.36325600000005, 20.038365200000055], [110.36325600000005, 20.038365200000055]]"
1787,1788.0,1,二级route 344's segment,[6],157.72433026793348,414,416,"[[110.36892140000005, 20.03875320000004], [110.36892140000005, 20.03875320000004], [110.37036590000004, 20.03834040000005]]"
1788,1787.0,1,二级route 344's segment,[6],157.72433026793348,416,414,"[[110.37036590000004, 20.03834040000005], [110.36892140000005, 20.03875320000004], [110.36892140000005, 20.03875320000004]]"
1789,1790.0,1,二级route 344's segment,[6],269.3981288918426,416,647,"[[110.37036590000004, 20.03834040000005], [110.37036590000004, 20.03834040000005], [110.37231390000007, 20.037760700000046], [110.37252630000008, 20.037703300000043], [110.37282250000005, 20.037604100000078]]"
1790,1789.0,1,二级route 344's segment,[6],269.3981288918426,647,416,"[[110.37282250000005, 20.037604100000078], [110.37252630000008, 20.037703300000043], [110.37231390000007, 20.037760700000046], [110.37036590000004, 20.03834040000005], [110.37036590000004, 20.03834040000005]]"
1791,1792.0,1,二级route 344's segment,[6],476.54616143513346,647,261,"[[110.37282250000005, 20.037604100000078], [110.37282250000005, 20.037604100000078], [110.37530310000007, 20.03684900000003], [110.37566050000005, 20.03679580000006], [110.37609590000007, 20.036779100000057], [110.37653120000006, 20.036825700000076], [110.37678250000006, 20.03687560000004], [110.377051, 20.036904], [110.37724245238095, 20.036904]]"
1792,1791.0,1,二级route 344's segment,[6],476.54616143513346,261,647,"[[110.37724245238095, 20.036904], [110.377051, 20.036904], [110.37678250000006, 20.03687560000004], [110.37653120000006, 20.036825700000076], [110.37609590000007, 20.036779100000057], [110.37566050000005, 20.03679580000006], [110.37530310000007, 20.03684900000003], [110.37282250000005, 20.037604100000078], [110.37282250000005, 20.037604100000078]]"
1793,1794.0,1,二级route 345's segment,[5],211.84405170058577,122,488,"[[110.35968748787876, 20.02640630000003], [110.35969790000003, 20.02640630000003], [110.35982190000006, 20.026489700000024], [110.35998720000005, 20.026577600000063], [110.36163650000005, 20.026851800000042]]"
1794,1793.0,1,二级route 345's segment,[5],211.84405170058577,488,122,"[[110.36163650000005, 20.026851800000042], [110.35998720000005, 20.026577600000063], [110.35982190000006, 20.026489700000024], [110.35969790000003, 20.02640630000003], [110.35968748787876, 20.02640630000003]]"
1795,1796.0,1,二级route 345's segment,[5],41.65163509035104,488,234,"[[110.36163650000005, 20.026851800000042], [110.36163650000005, 20.026851800000042], [110.361993, 20.02692], [110.362027875, 20.02692]]"
1796,1795.0,1,二级route 345's segment,[5],41.65163509035104,234,488,"[[110.362027875, 20.02692], [110.361993, 20.02692], [110.36163650000005, 20.026851800000042], [110.36163650000005, 20.026851800000042]]"
1797,1798.0,1,二级route 346's segment,[17],634.9530155960167,175,575,"[[110.29003682190346, 19.976072], [110.29036370000007, 19.98177400000004]]"
1798,1797.0,1,二级route 346's segment,[17],634.9530155960167,575,175,"[[110.29036370000007, 19.98177400000004], [110.29003682190346, 19.976072]]"
1799,1800.0,1,二级route 347's segment,[6],820.7962628898304,396,416,"[[110.37220160000005, 20.031228200000054], [110.372003, 20.033976], [110.37036590000004, 20.03834040000005]]"
1800,1799.0,1,二级route 347's segment,[6],820.7962628898304,416,396,"[[110.37036590000004, 20.03834040000005], [110.372003, 20.033976], [110.37220160000005, 20.031228200000054]]"
1801,1802.0,1,二级route 348's segment,[13],570.6087273518615,299,75,"[[110.307292, 20.011894827357246], [110.307748, 20.012121], [110.308961, 20.014188], [110.30949162536007, 20.01641968749369]]"
1802,1801.0,1,二级route 348's segment,[13],570.6087273518615,75,299,"[[110.30949162536007, 20.01641968749369], [110.308961, 20.014188], [110.307748, 20.012121], [110.307292, 20.011894827357246]]"
1803,1804.0,1,二级route 349's segment,[13],358.5727342761977,302,76,"[[110.323013, 20.013186], [110.32303165108512, 20.01641067445341]]"
1804,1803.0,1,二级route 349's segment,[13],358.5727342761977,76,302,"[[110.32303165108512, 20.01641067445341], [110.323013, 20.013186]]"
1805,1806.0,1,二级route 350's segment,[4],315.51176462599943,309,435,"[[110.33408500000003, 20.031139800000073], [110.33517084831222, 20.033787534507713]]"
1806,1805.0,1,二级route 350's segment,[4],315.51176462599943,435,309,"[[110.33517084831222, 20.033787534507713], [110.33408500000003, 20.031139800000073]]"
